NAME	DESCRIPTION	Naive WT 1	Naive WT 2	Naive KO 1	Naive KO 2	Activated WT	Activated KO	Memory WT	Memory KO	WT Foxp3+	KO Foxp3+
Scye1	13722	3884.454028	3582.498952	4159.48672	3795.98614	6586.97088	7006.226316	2320.40505	2117.307832	2168.775498	1683.463888
Yap1	22601	63.623609	58.3204101	62.0686174	13.13067396	80.1397356	66.9148922	30.5436258	7.00000114	31.71428582	5.19298256
Ccng2	12452	7001.053124	3037.059752	4793.24566	3179.760612	4034.616382	3786.91078	2745.3667	3105.846156	2430.651212	3248.64292
Pi4k2b	67073	256.8154978	168.2687258	175.416815	116.1403064	1241.196524	1302.084834	134.7561534	92.4615348	136.1848788	80.6354764
Tmed6	66269	16.1107028	23.32816552	11.93138926	3.56258607	1.938864676	3.778723864	1.158836522	23.0769222	26.1953784	35.34113016
Numbl	18223	17.20295168	125.3410816	96.7204124	75.5268198	114.8777332	100.9233978	114.3109672	175.00001	128.023108	143.8888856
Ccne1	12447	171.7564568	152.2067002	146.984572	173.8542088	1600.209744	1379.548922	174.818784	367.6154462	153.5966496	199.9298404
Ddost	13200	3314.16178	4459.0254	2941.21436	4492.014008	5211.82888	5534.25502	4321.384438	4239.61614	3700.777444	3197.79567
Ndufs5	595136	420.3800436	2297.34628	457.708426	2527.502116	788.956291	880.284908	1871.355734	1646.077164	1461.344748	1377.149916
Ndufs5	595136	918.856076	2119.038544	1056.435544	2615.243842	1931.755422	2080.029814	2023.659648	2018.9235	1379.88244	1238.814908
Mrfap1	67568	9592.28478	6134.25738	9327.42768	6204.90555	17005.6181	15071.27956	4778.795384	4447.99977	5419.646336	5208.6343
Pdia4	12304	402.3579578	933.41343	413.283044	880.67141	885.0918	1133.931896	900.747166	1056.461518	994.18075	1052.805104
Ppic	19038	526.601464	561.7880644	590.984646	745.394896	2066.345068	1457.8	235.988812	150.6153968	180.8025276	181.3216302
Dctn6	22428	6507.62956	6110.9274	7134.33852	6822.861864	5242.3672	5772.62826	4072.483292	3778.84663	4294.331444	3294.370776
Sacm1l	83493	4849.04906	2170.95354	4708.203158	2189.667178	9394.121364	9526.31896	2126.382452	1991.307958	2664.85507	2594.111218
Pdpk1	18607	4657.357758	1955.837094	4485.94808	1641.945004	4371.977424	4411.028852	1577.01104	1255.230772	1394.184864	1345.054562
Preb	50907	3581.217864	1376.935242	3251.68469	1611.917654	3749.44125	3217.268178	1196.747388	925.230769	1139.848714	954.931742
Lxn	17035	396.077452	295.617568	423.1835484	175.5845952	1299.3623	1681.846618	1253.530252	1038.692416	1021.464254	1084.107326
Ulk1	22241	40.822877	27.63049	41.6329328	25.4470423	7.59388703	41.2510632	152.5525762	32.07692652	137.1953784	104.436644
Nr4a1	15370	1105.221376	907.599344	1221.8251	813.898176	9271.32902	9238.50484	1215.619756	686.230712	2011.680676	2008.8188
Psma6	26443	8543.31184	6127.945476	7694.73164	6966.38368	19831.8446	20000.62972	5587.496836	6197.61692	4926.986156	4452.91041
Tmem4	56530	67.30996044	62.81394836	68.41509864	31.35075712	63.0131016	31.0170223	66.05369204	52.92308024	88.691183	15.93957114
Med28	66999	4139.76683	5594.55392	4654.003338	5526.79212	5460.004456	6284.48996	4808.17812	3912.23126	3044.493792	2815.894472
MGI:1914262	107358	8145.05235	4001.067076	6513.1433	4636.553176	10715.94296	9665.97324	3977.04527	3968.07684	3419.39052	3164.54562
Mrpl4	66163	2305.468668	1568.245666	2280.79951	1924.712768	4105.708256	4175.01784	1899.581702	1777.61542	1637.0169	1455.333432
Cdc42ep4	56699	206.981552	124.576225	186.7135736	128.762035	258.1921642	203.106394	106.281871	12.15384584	62.0294196	109.196879
Nubp2	26426	2010.970424	1418.90708	2033.540276	1390.8337	5461.94518	4440.944536	1253.86155	1530.846066	1096.785672	1099.109198
Lamb2	16779	30.9926208	88.054265	12.0583185	20.05227062	11.63318776	40.6212714	15.14765052	29.38461708	12.59243866	10.96296384
Fscn1	14086	141.7195608	14.6279056	227.331071	79.4965646	113.9083036	216.4893606	337.800898	215.5384902	151.4201764	174.3976648
Fscn1	14086	13.24354172	52.96640724	19.29331182	5.80192634	40.0698678	29.59999852	11.17449802	16.38461602	6.06302572	26.6140371
Fscn1	14086	5.051660616	15.01033612	4.82332851	28.60247778	3.069868836	12.12340446	5.62863499	21.6923082	29.30462382	19.6179328
MGI:1354723	50767	1280.25439	636.552958	1056.689512	676.993218	906.580734	793.531896	742.979906	576.769246	814.000074	848.980614
H1foo	171506	4.0959407	21.6072341	6.09262424	7.53232532	21.65065582	11.4936171	3.14541366	4.461538958	3.73109221	4.255360898
Rpl36	54217	13347.03516	69416.96836	16341.94318	75818.6462	11623.17038	14353.0067	45811.7905	39821.8494	29553.98236	25575.15702
Rpl36	54217	12767.72838	32161.12298	14808.50704	45343.4704	11160.754	12939.9249	14865.31092	20158.007	13495.82918	9686.21002
Sepw1	20364	1507.033384	1497.113832	849.41344	1639.40044	99.205251	210.8212492	1555.572648	1098.923162	1381.903676	790.343014
Grcc10	14790	4250.08492	11097.60832	4947.973	11697.18962	2168.29731	2128.366022	7092.07934	5539.15308	4971.13722	4488.252292
Rnase1	19752	42.59778476	18.26098148	11.93138926	5.49656127	11.95633318	21.09787064	7.0357942	17.07692524	35.6785746	16.5886947
Spop	20747	3683.6164	3423.79093	3592.109702	4342.48687	4246.760618	3525.54907	2843.784998	2789.84662	2346.857386	2374.20268
Spop	20747	1276.977596	1116.501196	998.555704	1201.30379	1779.070038	1620.44238	808.78522	922.15396	1373.275128	1165.535964
Park7	57320	9345.70716	10371.47074	8137.8429	10006.08168	10889.14958	10414.7896	6623.8288	5925.386016	5426.486156	4205.666568
Rab32	67844	262.0036822	139.204138	235.4545468	189.326003	418.6332144	416.446766	216.454144	115.4615488	157.405474	235.7037048
Sh3bgrl3	73723	8318.17202	20395.1252	8153.20086	19904.6791	4898.7038	5114.18736	19336.9252	20016.84904	9291.5103	8320.671
Emp1	13730	24.8487079	2.772610022	22.97427162	3.56258607	4.03930147	27.0808476	195.7606286	581.3077252	56.82142762	59.5750468
Pnp	18950	3761.98536	1577.997534	4565.660584	1947.818602	12776.6328	12494.82156	2914.060208	2908.23071	2550.43516	2496.95906
Gsto1	14873	640.059004	542.666642	439.8113484	748.143182	1955.991532	2414.288924	761.024732	610.461446	1623.88042	1204.050892
Trrap	100683	2380.2877	2173.24828	2784.83719	2150.071702	2102.052362	2154.65948	1638.429412	1259.000036	1349.722556	1407.370332
Egln2	112406	4281.897224	1980.59964	3718.658656	2088.082198	2670.139484	2308.957324	1363.123068	1180.461468	1053.334056	1124.641418
Dpf2	19708	4028.08455	1814.14737	3602.771696	2105.895256	4064.18434	3558.140002	2033.013396	1674.769406	1628.1554	1407.298108
Mcrs1 ; LOC433780	433780 ; 51812	984.800658	1481.529728	851.824952	1147.45806	1640.60294	1583.442602	899.339982	706.46172	908.287914	653.666642
Mum1	68114	1982.8448	1889.67695	1619.622682	1704.34099	1153.947786	891.463866	1541.83218	1054.923132	1687.075606	1333.875382
Creld1	171508	252.0368812	47.2299746	162.0892004	126.1155508	799.943256	798.412714	185.8277344	76.9230814	48.97059076	157.8810868
Ysg2	22619	106.7675182	146.8527114	164.7547248	126.2173304	68.021836	88.9574424	146.0134182	86.1538488	146.2899192	112.0097522
Ysg2	22619	436.4907242	151.6330744	171.86278	230.5502116	68.66812536	85.0212788	135.2527896	114.5384654	264.9852902	125.2806976
Hgs	15239	2065.719546	929.875934	1613.529966	1068.877608	1059.42803	971.289442	998.751656	585.615465	551.1134978	609.886984
Clpb	20480	301.188214	334.5297502	387.389408	328.0632824	1700.868984	1572.263866	345.74724	375.000032	208.0861352	176.9220194
Phf1	21652	886.498096	1393.857858	746.346462	1250.26404	201.1572266	187.991487	1363.205874	897.99999	1220.067156	1188.32752
Nfe2l2	18024	6624.365744	2363.602106	5573.73698	2057.2407	2461.226902	2236.059332	1343.340056	945.076866	848.279538	636.789536
Ezh2	14056	2021.619838	943.452048	1811.032858	907.645224	17445.58214	16621.34128	1743.386868	2088.61559	1514.823438	1560.70773
Zdhhc7	102193	2421.383378	1307.906858	1704.53894	1501.884464	1579.851604	1192.502082	1183.834314	911.92309	747.22906	837.512723
Rpl6	19988	32557.13176	66151.3972	27346.87538	64894.0336	34982.29158	36224.57842	40499.7708	36074.2341	25468.19742	22431.81462
Ndufb3	66495	3023.350438	4017.033242	3418.21614	4963.08898	4138.991088	4419.21636	3056.84528	3378.7697	2655.91624	2507.77786
Slc35b4	58246	541.0737624	379.943158	405.794207	501.9174764	429.296977	448.251041	386.7203518	327.461544	363.0819398	338.1929944
Slc35b4	58246	559.91508	405.183448	511.0188844	432.497958	547.8908718	554.685056	369.668924	343.923066	406.6890964	326.436644
Slc35b4	58246	391.162372	303.2661562	344.2333184	200.4209118	521.55459	477.693606	271.2505964	267.3077062	351.810948	261.5964824
Atp2a2	11938	1569.0183	826.620034	1322.353656	647.576368	1582.92142	1503.931896	547.46754	489.153875	595.420206	647.608114
Dppa5	434423	74.68265	114.346243	56.3567794	49.7744202	78.5240196	59.672342	54.63087	83.3846282	88.0693314	77.3177382
Stra13	20892	448.3689304	1525.41343	568.8988502	1419.741504	1229.88666	1396.71078	1217.937436	1301.923218	997.367708	876.53222
Pdlim1	54132	5074.18814	8406.07662	5755.88132	9110.141184	3678.996136	3437.536356	2201.706904	2496.461484	2656.227188	2220.72113
Ei24	13663	3673.78624	1618.343518	3047.962542	1552.778704	13966.9376	12282.26988	2491.33358	1595.846186	1548.24798	1527.45805
Tspan31	67125	1809.040334	1046.612414	1809.2556	1915.348142	9626.142	9074.76282	2368.744662	2303.46164	1972.504484	1517.865356
Eftud2	20624	1904.61237	1537.938004	2095.863076	1468.192782	5763.1126	5915.27658	1094.024732	1202.077164	1262.974872	1001.38021
Melk	17279	68.94833524	53.2532268	85.2967438	23.20770388	4602.05778	4006.706024	139.1431842	390.6922796	183.0567304	198.2709602
1500003O22Rik	101867	2694.99268	665.139528	1792.881916	762.189936	5225.56291	4447.242676	468.418372	489.4615744	373.7311022	416.4483422
Slc13a3	114644	5.73431698	3.537467732	33.5094348	1.119670098	22.1353721	9.13191524	27.23266378	12.69230906	27.6722704	44.06822544
Gad1	14415	1.365313468	1.91214446	0.888507788	34.6079796	26.1746732	2.204255094	25.8255042	36.8461577	29.14916092	48.0350872
Gad1	14415	7.37269326	43.1188602	11.04288236	40.30811524	34.09170528	33.69361636	12.82997792	6.23076929	46.6386554	9.52046926
Ctps	51797	3109.502052	683.78294	2373.076918	1030.09628	13190.0967	12182.91748	557.234948	631.077032	536.1890964	484.534092
Sox7	20680	40.822877	37.3824246	39.34820056	24.53095116	33.93013368	32.90638216	33.93736052	7.23076977	1.710084056	42.914228
Cox6b1	110323	5952.22034	7175.706	5927.10992	7496.90374	10748.4186	11316.95912	6499.50214	6766.53854	5713.0035	4954.1039
Strap	20901	4992.40519	2630.059456	3968.96447	3098.838652	12076.541	11420.08626	2378.51244	2089.46178	1825.514658	1792.877254
Atp5e	67126	4245.442604	10675.78982	4577.338302	12052.02258	5829.03624	6409.34498	8440.88474	8722.46288	6043.8242	5709.394816
Acin1	56215	5240.75733	2392.66642	1901.02559	2533.406132	3452.795082	3589.157768	1956.861402	1444.384614	2370.720684	2215.745
Actl6a	56456	2281.439018	1586.315134	2271.533748	1447.22429	3907.62032	3768.48922	1072.751804	1203.000092	1489.250148	1264.058454
Gfm1	28030	1364.35798	829.297132	1452.456386	777.152736	4770.89914	4879.90558	662.606212	557.923	552.7457602	496.146209
Traf4	22032	108.132833	151.5374664	89.6123572	71.4552954	327.99131	289.072342	36.42058296	56.0769262	80.2184864	64.11891098
Mmp14	17387	8.1918814	10.51679564	3.934819538	8.34663094	11.79476084	3.936169742	10.67785368	5.69230792	49.9033615	40.60623756
Pofut2	80294	124.6531406	106.9844936	119.6946966	126.9298542	124.5720588	101.0808476	66.05369204	105.384621	105.092432	126.0740812
5730589K01Rik	268741	1850.409442	917.255863	1856.219478	877.108754	3236.61126	3153.8171	869.044752	799.23071	868.567304	742.884964
Cdc45l	12544	94.7527672	43.4056842	123.5025812	72.67675938	3640.21836	3410.927362	138.977624	344.2307802	144.26892	126.7953222
Socs3	12702	952.988872	1750.281744	1374.267468	3274.729252	57.5196524	74.6297844	818.387016	913.923162	1673.239678	1346.785792
Rbx1	56438	16960.88362	4923.1978	14835.15962	5443.12365	21565.83332	22900.47956	3999.97306	4673.07632	2864.934568	3116.58326
Rbx1	56438	2500.571592	646.49619	1914.734016	931.972428	781.524064	656.080892	319.3422936	358.3846418	507.350882	305.087718
Tacstd1	17075	130.7970498	66.0645952	104.3361964	97.0041284	100.013109	85.965948	238.3892832	278.923094	528.027296	785.150064
Stub1	56424	3951.354542	3729.829622	3622.70034	3583.045442	3738.77748	3211.127584	3001.96614	2058.538586	2450.239678	2213.94162
Wdr5	140858	3524.557396	1436.594042	2712.86849	1779.664406	4238.35888	3522.08513	1044.525651	1188.307836	959.979134	927.091536
Bad	12015	726.756479	311.201524	865.660362	431.276514	845.50661	1094.727584	322.818784	385.769252	383.680676	352.545805
Bad	12015	238.9298976	485.206752	229.9965732	352.8996138	383.248923	360.710632	446.152142	478.384692	394.485268	336.317716
Man2b2	17160	46.6937262	232.229982	44.17152944	221.694639	19.06550356	49.5957435	223.8210216	321.5384878	254.5693536	223.0097744
Ruvbl1	56505	1615.029428	1104.072304	1581.797582	1087.504814	8600.48165	7533.51302	906.293096	746.153914	902.924468	635.419056
Zfp239	22685	205.7527598	230.126606	198.7718958	248.3631364	907.388666	842.340372	201.47203	233.7692412	193.161756	179.085772
Xrcc1	22594	764.985138	434.3436438	1002.10985	423.2352078	1258.161616	1282.246692	292.192404	343.461528	335.3319398	348.506848
Ptprn	19275	24.1660542	213.3953466	89.6123572	30.8418162	14.37991236	18.57872268	46.5190159	21.0000012	39.02101178	22.64717312
Sparc	20692	2.5940959	55.356588	7.1080626	11.70563968	7.43231432	7.08510558	3.228188284	12.53846084	6.60714254	9.88109272
Rab34	19376	3.413283818	30.21188528	3.934819538	6.412655	194.5327614	217.9063718	12.00223538	39.3846204	49.4369728	10.31384028
Rab34	19376	41.3690007	43.0232522	29.4476858	36.7455288	408.777332	407.62974	45.6912778	62.0769276	68.1701653	56.54580944
Glrx1	93692	840.896706	905.974008	1108.857662	1296.984754	481.4847962	556.731896	3377.346384	4949.92216	4673.03858	4361.239802
Glrx1	93692	34.1328404	400.307514	76.4116748	497.6423336	83.532754	51.17021116	1446.062712	3211.38466	3351.220388	3084.343162
Sfrp1	20377	3.959409664	8.70025918	2.53859368	56.4924362	10.34061274	4.0936171	5.214765496	7.30769203	6.37395004	4.76023426
Mrps22	64655	929.642094	1295.86025	1173.084112	1101.347994	4147.231358	4573.513538	824.843442	792.230754	886.13446	781.615898
Slc44a4	70129	14.33579282	20.36433972	16.88164738	61.8872064	13.5720514	20.46808476	44.3668924	22.0000002	66.77101178	60.0077988
Hdgfrp2	15193	607.154978	635.596878	665.873016	716.079796	706.393196	604.43829	537.038054	372.30769	498.3340782	398.849862
Glis2	83396	40.1402196	55.452196	52.1680982	19.23796352	82.2401812	63.13616656	141.2952966	210.9999962	87.8361426	41.9044832
Glis2	83396	42.46125476	174.100762	60.0377392	139.0426552	94.3580882	47.23404164	134.2595098	225.999996	112.3991698	177.2105232
Dscr1	54720	650.845022	326.881088	500.610666	340.583224	1057.97393	825.651152	357.9977698	240.53848	216.8697576	197.0448394
Dscr1	54720	46.5571888	34.8966388	12.0583185	82.6519912	12.44104872	9.13191524	14.8993302	60.84615664	113.7205878	69.52826436
Rad52	19365	194.147584	324.490888	236.0891856	444.1018018	195.66377	221.2127732	312.306492	271.4615704	439.2583464	369.783624
Rpl22	19934	17427.814	48547.8184	20116.197	52246.1386	19024.6304	24667.18664	29021.7418	27321.0812	20134.92196	18683.77826
Cyc1	66445	10011.98022	5874.68092	9067.98442	6187.60102	18639.43672	18359.86768	4586.59326	3377.07732	4073.498942	3233.136664
Nola2	52530	1043.918666	1868.356292	1114.442516	2187.325892	7680.97356	7874.070936	1139.13639	1172.30763	1128.810874	998.495246
Nola2	52530	4111.36822	4501.2831	4739.17386	4861.60612	20061.75964	19227.55912	2711.18166	3066.92334	2333.565284	2183.000148
4931406C07Rik	70984	234.2878184	167.2170452	213.876502	204.28884	258.3537062	263.0935912	303.035809	188.0769348	196.8928656	242.1949256
BC004004	80748	3310.339532	4058.718922	3197.10488	4180.54194	4594.946528	4837.23866	4733.681284	4253.154144	3306.99155	2538.0705
BC004004	80748	1830.202854	2171.622426	1830.452974	1600.517362	2884.061496	2526.54907	2519.890772	2151.846148	2198.70169	1374.409474
Clcn3	12725	2232.697438	613.798476	1518.840528	831.405688	1721.550356	1525.50223	607.892684	558.4616238	464.3655696	487.6354912
Scamp2	24044	2978.158712	1542.335898	2521.8386	1873.30963	2496.77332	2176.387286	1794.706756	1566.61552	1344.670206	1091.031284
Cyp1b1	13078	4.232472476	3.155038618	9.64665702	28.704267	1.777292632	4.72340372	31.61968644	8.69230788	2.17647061	3.38986378
Cyp1b1	13078	17.20295168	8.41343629	2.91938251	16.99862584	1.61572044	10.07659554	0.827740468	1.23076948	28.99369728	30.0038994
Cri1	58521	2576.347	1175.777712	3005.694482	1367.320644	2523.75557	2126.476284	1453.264096	1109.307656	844.470684	792.651148
Clpp	53895	1591.272838	1218.418658	1413.99681	1281.309778	8472.0306	8300.27882	953.970963	757.692364	932.462086	713.313972
Clpp	53895	1151.095752	1423.8784	1172.449636	1585.452738	6179.9694	6278.66394	889.076034	824.307756	780.653454	630.80301
Acss1	68738	3457.110688	2050.679268	2955.176828	1969.90664	177.8908348	124.855316	793.554836	953.53847	1102.537914	867.300276
Ppox	19044	1023.712078	824.707948	571.818165	1253.724872	739.353684	898.39145	635.456352	532.846176	880.61554	669.17349
4632428N05Rik	74048	9293.96118	4752.73177	6196.198636	5249.72613	4299.10918	3612.774276	2625.013248	2751.46208	2927.042324	2429.810572
Smarcal1	54380	712.42057	748.41343	940.92961	860.720788	1324.244726	1192.974498	696.957493	502.769209	473.226892	392.574995
Llglh	16897	2270.516322	1826.384824	2643.818424	2208.090884	1203.06536	1456.540372	1340.856912	1403.230772	1127.178656	1167.26712
Wbscr16	94254	597.870864	335.198947	558.363633	293.5570972	1665.646464	1292.638068	233.7539084	235.6923088	241.7437032	160.8382082
Thbs3	21827	44.5092203	21.98966388	29.4476858	27.88995916	25.85153	66.127658	35.178971	11.15384684	81.306723	36.92787516
Uba52	22186	29760.0102	97636.007	23835.99644	87796.7598	33494.3684	33697.4022	69730.94	60310.222	34178.1358	31380.8396
Serping1	12258	7.09963104	39.67699958	35.28645008	33.4883115	43.7860294	31.4893606	13.07829972	67.615391	68.3256356	61.88304316
Pla2g1b	18778	1.911438944	7.074935464	10.4082332	4.98762072	10.1790404	5.66808476	29.55033564	5.92307766	30.08193388	3.606237856
Spint1	20732	64.57933084	78.5891396	69.17667556	36.7455288	192.7554812	165.004238	125.1543574	103.923084	32.64705878	60.152047
0610006I08Rik	66836	2984.4385	1858.60472	3173.62283	1571.202188	3423.87344	3495.79108	1398.467466	1054.923132	1145.056686	1088.001872
Slc1a5	20514	2950.71559	1897.516732	2477.28653	1680.420934	8770.4541	7246.33234	2117.19476	1358.769204	2664.0777	2779.68864
Id3	15903	1530.51647	2134.240216	1766.09954	1829.33698	10938.10354	10340.63198	1552.427352	845.384658	2418.214476	1952.705562
Ap4b1	67489	1324.627084	1140.211906	1013.279484	1188.071702	1300.170232	1232.33606	1059.756294	749.769332	1078.674394	765.027244
Mod1	17436	3.959409664	8.222221696	4.06174974	7.53232532	5.17030674	5.98297918	3.14541366	5.38461555	7.22899044	10.5302148
5730536A07Rik	68250	5474.22548	4758.564376	5402.63455	5043.60246	10450.6426	11250.52044	4073.64302	4688.000936	3672.71694	3378.17918
5730536A07Rik	68250	2493.60834	2252.889078	2195.50267	2767.111156	8000.2399	7141.78588	1904.96202	2909.23082	2250.858962	2029.807198
Smpdl3a	57319	4781.60102	4207.57821	4646.76784	6059.65502	591.8384284	540.042528	8877.60018	8689.07852	6731.82292	6269.8054
Rheb	19744	9928.55928	4456.158122	9845.30262	4070.611684	12183.98678	11681.44908	3545.212942	3801.307924	3076.363742	2836.017588
Slc4a2	20535	1407.911198	1263.832088	1217.00178	1402.742668	672.624443	669.778736	1095.514574	716.15387	731.68277	827.703653
Sall2	50524	463.933602	255.8449582	330.2710576	240.8308244	164.8035056	209.56171	268.6845428	165.3076898	278.588244	170.935671
Slc2a5	56485	9.4206625	162.341089	71.842197	77.7661634	56.55021984	46.7617026	83.684565	116.4615404	91.3340412	90.3723224
Kcne1l	66240	2.321033384	2.19896624	6.09262424	4.68225528	10.66375594	2.99148959	2.400447742	53.3076982	12.04831888	35.629631
Lig1	16881	714.741654	589.7053562	773.50942	573.7799198	9068.071	7600.43048	893.71132	1284.615506	651.852902	942.959134
Tpt1p	497210	31217.20562	109999.483	24897.892	97687.5036	31942.31164	33170.89072	81083.4798	67132.3782	38003.8174	35230.7118
Tpt1	22070	3.959409664	11.66408276	2.411664292	10.99312254	4.2008727	2.5191487	2.152125054	18.53846372	2.09873953	28.12865578
Sema3b	20347	3.413283818	16.73126384	3.80789052	6.209078336	9.0480355	4.0936171	10.42953114	18.76923198	8.93907568	7.933723816
Afp	11576	2198.83748	680.819092	2389.95876	799.444348	1681.803476	1634.14052	190.711394	136.923088	128.955878	109.4853828
Afp	11576	644.974158	592.669256	623.605474	439.11415	520.423574	527.2893458	189.7181216	58.5384622	84.4159736	73.4951276
Bckdha	12039	771.675182	698.219674	696.209316	650.52808	827.410502	851.94461	657.55697	407.461612	528.726966	314.391812
Dnchc1	13424	9904.39606	4336.169564	7127.3544	3840.264188	3754.934862	3289.8513	3515.248122	2364.53828	2375.38446	2226.346832
Ambp	11699	5.59778624	42.4496116	5.07718736	59.13892558	3.877729352	8.50212714	11.17449802	18.23077024	25.57353198	2.88499027
Rfpl4	192658	1.365313468	3.537467732	1.01543762	5.1911962	3.71615716	1.102127806	3.393735904	3.38461533	3.34243718	4.183235318
Znhit2	29805	472.398536	1008.082686	477.3825544	1103.89278	703.808006	747.557398	1063.232592	811.769344	572.489604	494.703764
Aspn	66695	6.28044216	11.47286676	15.4854213	29.21320718	5.493449496	12.91063718	24.0044715	1.461538628	18.65546364	11.75633486
Stxbp3a	20912	5970.51536	2299.545264	5600.77362	2205.342376	4165.973264	3839.49814	1673.939496	1311.230864	1641.214328	1774.990418
Slc31a2	20530	344.8782062	279.5555498	645.310562	335.2902704	209.558972	200.4297844	209.9150008	218.7692192	254.8802572	261.5964824
C1galt1c1	59048	3169.712004	1277.790486	3275.420264	1344.723708	4444.200462	4315.61636	1072.337774	1217.384582	864.836076	915.695943
Clic1	114584	5342.06296	8703.31834	5931.29684	5360.064496	8212.38384	7906.81971	8982.80746	10543.4608	8147.30898	7067.79254
Akt1	11651	2018.752634	1405.904466	1450.171636	1573.848798	2041.301248	2003.510706	1446.22825	1428.538698	1268.182844	1096.58491
Frzb	20378	4.232472476	4.589147	4.95025812	22.90233918	4.362445484	11.02127658	8.277405124	5.92307766	35.1344563	13.48732954
Eif3s10	13669	6980.84846	3581.92486	6167.13151	3872.633268	9786.907	9779.17622	3018.52142	2553.61568	2670.45132	2296.235688
Eif3s10	13669	1113.413139	912.379818	706.109776	1329.65901	949.235814	879.025502	841.480936	776.461502	1239.3446	1258.1443
Eif3s10	13669	363.309956	166.26098	292.8267542	168.7647922	354.4891116	461.161636	180.9440748	160.3846252	257.7562968	256.042886
Sardh	192166	118.099634	317.5116224	45.06003856	159.80744	2.585153444	5.35319182	45.1946268	15.76923128	78.5861352	55.3196842
Ndufa9	66108	6089.43484	5280.38766	5121.61326	5035.66522	11988.32634	11469.8409	3796.59738	4257.230656	3456.312968	3138.076338
Cdc20	107995	281.8007246	300.2067224	308.5660658	385.77717	8629.40122	8504.33308	450.787465	936.538524	386.4012638	556.0819022
Coq7	12850	602.376502	418.4728416	417.59865	477.386506	3147.26218	3036.51896	263.4697924	330.153886	229.4622044	310.352818
Serpine2	20720	101.4428038	42.5452196	95.704977	69.1141722	19012.1873	19032.48698	74.8277344	14.76923228	52.62394782	69.6003892
Ebp	13595	4082.15191	2450.03122	4000.82406	2873.785412	7637.188204	6045.79852	2607.29972	2928.307872	2679.546142	2638.90068
4921531G14Rik	66736	5345.06736	2744.405958	3928.85425	3095.480236	9515.6267	9328.5658	2854.1319	2327.923376	2406.243792	2335.832496
