,Treg.KO,Treg.WT,Memory.KO,Memory.WT,Naive.KO,Naive.WT,Activated.KO,Unactivated.KO,Activated.WT,Unactivated.WT
Bbs7,3.80132710293114,4.02161245785459,3.78262622971813,3.52931125247291,3.98358857405265,4.35745918063585,5.46519854920618,4.05216239725686,6.41551049196778,3.80947097678365
BC037032,3.7693437211061,3.67952924475831,4.06124960848224,3.90870358645128,3.77623251162288,3.6981680577757,4.9985170911307,4.57551343635839,4.41077754761561,4.92349093104473
Bcl11a,3.15423025423415,3.14670152214981,5.3095552279332,6.05607985298471,4.06137936042218,3.61485756080924,3.47445287853571,2.94355444613896,2.92824345205866,3.0174714079438
Bclaf1,3.5856360518914,3.55515137916523,3.15028285807112,3.54056926039888,3.97326702090904,3.79502382457425,4.08563737813725,4.35783231823456,3.65652239361461,4.73865691055416
Bdkrb1,4.08318029193101,4.08779141478888,4.12930467665857,3.93097281003259,4.21474440035026,4.43420810649178,4.09979370983249,4.07179904425882,3.68613348223189,4.00363973742852
Bex4,3.1877828068997,3.21246341732485,3.35200011000291,3.07378015975196,4.05830453822858,3.4551624758226,3.58013700496359,3.17731165499439,4.04107297410562,3.35211746928784
Bloc1s4,2.82582195322091,2.91392341894818,3.06400267499914,3.22701849703206,2.81590376882784,3.25328164831017,3.23291880299165,3.17828076896569,3.62327921817484,3.33625390343183
Bmpr1a,3.39461633378916,3.32066591532165,3.75905355150087,3.44231196178971,3.83440110254688,3.16063693462714,4.47789035425761,3.58436323863996,4.99618059366633,3.66709325577266
Brsk2,3.87769075059785,3.83038133926264,3.97375666970728,3.86763503280839,3.86475591605168,3.8822199767141,3.99702957292866,3.6109355813747,3.59787094159047,3.92611002342479
Bsn,4.93820774284517,4.60292796259578,4.70853879988248,4.8022421741357,4.46421902408101,4.75405753957671,5.02052475041785,4.99640562979765,4.54321052714298,4.96242784668634
Btbd3,4.0219127117569,3.78320926556598,3.9620800481411,4.42428775512585,4.00111046100279,3.97810048896607,3.74734343054981,3.94632306497562,3.69956079216832,3.89155228567238
Btnl10,4.76428501751104,4.80692512959662,4.58742455837974,4.54202992385337,4.77299437230419,4.41602682924811,4.5086417833965,4.15247977029917,4.04201461728968,4.08796161346472
C030005H24Rik,3.81929754621237,3.54140173542285,3.5224866754339,3.59068341697797,3.85062064406632,4.34380353812185,3.10783710612276,3.45090015149676,3.47445287853571,3.54091178111866
C030011G24Rik,3.26418903089621,2.99153088565603,3.58025962341681,3.4425457272725,3.56960293551902,3.46858731049911,3.36122975291593,3.74258558438152,3.89033548504853,3.53772338239794
C030017B01Rik,2.9270717359644,2.75417579718422,2.89717161801276,2.8133511260016,2.94692558177019,2.98931679652895,2.91847907959631,2.74867346324712,2.63276488938801,2.85997116772098
C130079B09Rik,3.73193613003814,3.46537962314354,3.64762342895993,3.68087237072948,3.72159712468812,4.18151888172416,3.37023030409425,3.85030965767663,3.93877671397436,4.25687883352644
C1qb,3.26353657396113,3.50412731510221,3.76885262355285,3.83167660976553,3.26285111324314,3.27561906207875,3.06099226845504,3.11959949465317,2.60015026033418,2.90280691585085
C1ql3,3.89679723256103,3.82821047779324,3.73535766877118,3.90657810070041,3.6414391130279,3.94576854558551,6.41217804963303,3.86790445316285,5.7561868114846,3.88297175116418
C230007H23Rik,3.60822538274728,3.76581821704039,4.30944671383017,4.13921389209591,4.08598135445132,3.73528524148881,4.40034565029494,4.24493665324975,3.90198055949427,4.17910155418748
C2cd4b,6.56735623310782,6.57576424563778,6.40908852199132,6.67891016395136,6.24953932812225,6.50731262153644,7.5473475716355,6.00294707215981,6.72966792782361,5.80035095522335
C630043F03Rik,4.3388824612434,4.15647302680639,4.17599133797484,4.11027621836382,5.35428590156773,4.3233462617106,3.76993211211611,4.3622666977006,4.19079816986673,4.27414164833
C77144,3.72574583396293,3.97766206157602,4.15840973336971,3.94109582794076,4.21165644958379,4.34746713862924,3.61088622963842,3.84440080280639,4.01343602111107,4.02500576367423
C86187,3.52871644906219,3.49352730631318,3.70974709798039,3.20342374521075,3.59645499583,3.39231177277686,3.49054156048749,3.61063018908651,3.0662286106986,3.28134449892249
Cabp7,4.63391201731234,4.38762954989254,3.45731701464148,3.59112240519244,3.7475206147419,3.43617790667941,3.55823818991129,3.35200300589552,3.21376812559954,3.55989217415398
Cacfd1,4.67893571341295,4.78775102667289,4.46475527219828,4.91363798455614,5.57044877642017,4.86981267347523,4.16570348173374,5.00405286680929,4.68555747361,4.98530994012448
Cacna1a,4.2449642909982,4.71179782417688,3.95822888531984,4.48285155278843,4.62240148039004,4.5980778460334,4.26178785301033,4.19278060321014,3.82053599601908,3.98893383729496
Cacnb3,5.02855072661262,5.54189232824289,6.06544742252639,5.25308001875594,7.62141640884779,5.3176985144686,5.72131757839882,6.53557173515302,5.13745993002556,5.23425266774427
Cacng8,4.25552381114,3.88167634252944,5.39001492057165,4.03549306717086,4.06610239808898,4.05916906195464,3.99499341957527,3.6701474090859,3.6016944495834,3.9250874384794
Cad,4.43671604992068,4.12156277102889,3.97742910869167,4.01834611529827,3.69786290969468,3.99857398328749,4.03588788587338,4.02234866959501,4.5709455216244,4.02318823186654
Calcb,4.49866547818841,3.81190910831402,4.09803361431281,4.11742431349389,4.14447054885816,4.30243748271322,4.4021335784676,3.98142120373437,3.87516257359555,3.80048359953229
Cald1,5.37128839691726,5.14484783755764,4.9976579526772,5.23272394129707,5.3448495473081,5.2477852422252,4.71052049371085,5.10546897358706,5.41562263392374,4.66252263758026
Capn8,4.40211584420358,4.99148499462769,4.37246862422128,4.34355341988218,4.23379934554148,4.58393702209749,4.1560064701454,4.05999554020454,3.66460222863414,3.93297532130982
Caps2,2.85939771302676,3.22777140756958,3.41989863275578,3.10144527780306,3.24935910763583,3.5323165448876,2.90339380085445,3.08041511507048,3.29691718770884,3.08041511507048
Car13,2.47555886579972,2.52728712640063,2.61468978121687,2.93460672530595,2.74907059558175,2.93144304939279,3.13423914168577,2.62424107640154,2.79286628280229,2.71519557187622
Cbx5,4.33896222158214,4.07701855424293,4.27914302003055,4.56399197429327,4.31403967312873,3.66671010831645,5.31250438700327,4.59235318489237,6.27187156027721,5.07632240004249
Ccdc141,3.70379033568936,3.54290553896274,3.68527268254276,3.39605344396793,3.92518795894821,3.82929370823428,4.2064346393354,3.62566245487099,4.23858259346255,3.60311155916115
Ccdc171,3.77504331970524,3.74442975682617,3.07566168619696,2.90924322725787,3.14706518436404,3.2766275679726,2.95017910690106,3.30789105444312,3.3374962130136,3.53933157359988
Ccdc39,2.96174617568121,2.7688680326005,3.04248921992039,2.9769010250091,2.91050011394676,2.71474412597931,2.64935310568801,2.74999374443583,2.94574796501116,2.86875005955065
Ccdc53,3.89824204855781,3.57760547142088,3.98905599930152,3.65184699773645,4.33333436049712,3.78158679325213,4.30547467313322,4.42791249619013,3.86605749157571,3.94843281753923
Cckar,3.27423311093588,3.31518669281042,3.15490161146392,3.34689356157072,3.16650278957253,3.39847041068605,3.38763993196088,3.11977925122607,2.96139450766519,3.15380818206623
Ccl1,4.69949466225682,5.14044894001083,6.28163582809666,6.62317790461411,5.11442403413783,5.05473742282077,6.59950414435737,5.48553495063651,5.62094804670141,5.0755261101237
Ccl3,4.53759419500092,4.86584342221806,5.9870580190847,5.35950137991171,3.99803676667275,4.38696367101313,11.3653806784926,4.12070852223667,10.2633756110139,3.69535882064028
Ccl9,4.35358248544542,4.36626275504816,4.96458824697253,4.74279747616684,4.80050695617147,4.15305642218097,5.51085273660535,4.54038329229601,4.90788608794835,4.434917253598
Ccr8,7.14286975245375,7.07693173975855,5.88919317736245,6.3565106156804,4.41700952241682,4.83371757661592,6.85039329986607,4.3241750830567,7.65641636532931,4.44009904535596
Cd109,3.19224090340279,3.35655046779735,3.66220907257523,2.93460672530595,2.90114678621334,3.3724756591159,3.81905639012305,2.99956694054221,3.44180040505321,3.09065707139663
Cd163l1,4.59973939901223,4.92453439437679,5.23806600980019,5.21753169652641,4.06899321633708,4.41746497767145,4.07098608592603,4.46067654948466,3.64347007829995,4.34752955263319
Cd36,4.07006644964712,3.61717559219929,3.77688626901297,3.93078073773794,4.10068750011206,3.73468812210959,3.63087153629779,3.31428130846371,3.26805450161769,3.3724756591159
Cd40,5.91824251149997,5.83088862090856,6.12333835675981,5.99234334185252,5.99920676114761,5.56116150129288,5.6780950060814,5.19736987702486,5.05355823427123,4.94730883715321
Cd5l,4.89130086655879,5.85098651054175,5.91296798369693,6.29126335721367,5.89799674447983,5.59446111980046,6.50725823290476,5.55648569810255,7.78983875221583,5.79797357706903
Cd80,4.66993492137053,4.69537494467249,4.15682039508164,4.21565112289162,4.29090318147598,4.13282004505444,5.20394585302883,3.8533353881634,4.64490795516962,3.74193526849269
Cdc42bpb,6.56910901816748,6.33594036333348,5.79630498978567,6.10464867513573,5.89738929288385,6.08957491715747,6.03405118963214,5.52045698389695,6.87966042336258,5.61725335533637
Cdc42ep1,3.74832883697771,3.55194460080803,3.07222277981985,3.19124300337524,3.29361358223545,3.36097146598636,3.12821331895104,3.13856181502879,2.82522102645882,3.22558811291023
Cdh18,2.80629107578481,2.88609356248762,3.35718109558819,2.85637408645675,3.05743894627403,2.80437299093865,2.95357197822587,2.64777311609015,2.6545277744132,2.6085248773717
Cdk14,3.92795506358262,3.89177887603405,3.7169338912358,3.73358666116762,3.78934857239053,3.68003712521119,4.07267889156623,3.7169338912358,3.60705580434064,3.65339099832975
Cdk2ap2,5.23767005004017,5.32249016643047,5.07246293818022,5.05750049887094,5.6434460638964,5.29125512784953,4.42126101949615,4.43685431295025,3.87317347216224,4.19675552820773
Cdx1,4.79789099271059,4.73470743793995,4.27910576171462,4.91137430731968,4.59443315140475,4.72085003765421,4.79602545213561,4.66902144284497,4.30301654591654,4.44298267117772
Ceacam11,3.03957514474858,2.9134839157104,2.90728763654134,3.00101333108192,3.01719616285559,2.89000615124856,3.00246143576122,2.77623254517409,2.69525024364026,2.70862542554432
Cebpb,7.07413422163146,7.39518624907172,7.09413563866205,7.10899841353191,7.26617297333912,6.48232755635726,4.85031078950934,5.03434505884117,4.38601487354465,4.4244220288646
Celf4,3.79777399339201,3.35074483951781,3.69282826955928,3.82172770131749,3.59361819413025,3.77293507522423,4.4696566150149,3.61688807508025,3.80877382032612,3.54423762923848
Cenpa,2.61157468213934,2.51718969956815,3.16009020903532,3.56098689405629,3.5731870908231,3.45862895351673,3.91092847761627,3.44411760718696,3.50754019384789,3.57495896098972
Cep68,5.06706166533118,5.27090039364842,4.45211912642076,5.26561123504376,5.48044401856096,5.51638091626128,4.80243726900031,5.30593723483419,5.39588346945135,5.63992803597306
Ces2b,3.14439123658461,3.14163578156745,3.72420682416493,4.13485583090096,3.3562989774563,3.32348920240398,3.52579824693951,3.25310110108006,4.11834726887859,3.55030204466778
Ces2f,3.76294177549184,4.15885944399524,3.60601195403115,3.92048457205142,3.71192538937366,4.0679514612028,3.5623282663697,3.5455550171573,3.22444532899683,3.35107042826369
Ch25h,3.99119334445088,4.64435563373691,3.97073203248246,4.25305206350747,4.44559336722722,4.05162515770207,5.4567509628569,4.12162428601462,4.50764972001508,4.08692474869278
Chac1,4.5959981182282,4.18963523539833,4.76506494533778,4.13812041288241,4.40707771137562,4.50724847076538,5.36133161482881,4.31747233553318,6.05919873527897,4.09023976766404
Chic2,3.53077032366212,3.34590317801136,4.14324184549596,3.64775910821385,3.70081834041566,3.7396248216888,4.30106129918712,4.06207246030655,3.7920282578437,4.06894889974406
Chl1,3.07413320105553,2.8819348656467,2.92421016185475,2.8819348656467,3.1118526825742,3.28124413565951,3.20585348532189,3.2892943662673,2.7476052916337,3.57377718822006
Chn1,4.72355463789862,4.61806502305962,4.27125251047387,4.21782485380322,4.01828703242963,4.40986830489714,3.90291836468265,4.15885944399524,3.53074093968741,4.05563035464344
Chn2,5.13240431111588,5.06886860226028,6.87166858999508,8.28575096188282,5.56125781967491,5.78859361622014,5.92454897974611,6.67013981352051,6.75137687763932,6.7791060410226
Chrna7,3.61182064333342,3.53154792414241,3.63433769787418,3.78938364241745,3.2131756910087,4.00568957132646,3.66200662450111,3.50134083097714,3.21712737633578,3.6445386749389
Chrnb3,4.72068064103506,5.07374749889018,5.09823739784075,4.54843306771527,4.7705277454842,4.71436696849633,4.29219193783728,4.3320901988485,4.77913492938486,4.37027190355088
Chst4,3.3137168898494,3.37620341905784,3.59290603454329,3.63889170776446,3.09223029433161,3.23046486251385,4.01096139800995,3.38693804632375,3.5692591952503,3.42438680613677
Chst8,3.90153702798956,3.85474420668043,3.92719705026438,3.98384660398672,3.95731983075529,4.02067837454253,3.92248389609334,3.85449618091399,3.52120421882105,3.92489690423148
Cited4,4.97242860774631,4.90904708727255,4.91535229196025,5.71546661793152,4.68710505760029,4.4365162961774,4.30689240544137,4.05495365889552,4.80459482237492,3.97610075713958
Clcf1,7.64369405575934,8.08468877769941,7.63071692428595,8.33280979552738,8.85994720399804,8.9179541615902,6.44132559654933,8.7692888586439,5.64025337862838,8.24324130540563
Cldn1,2.60865278608834,2.71467930697357,3.04332683268242,2.81039639341397,2.93059870530367,3.07751705982928,2.76605386925054,2.79602108071725,3.11269051240378,2.81902392652218
Clec1a,2.74498577863089,3.13998982048691,3.40937592280937,3.40634350045999,3.59744606264792,2.93078832932646,2.79447656695665,2.86761900354194,3.10957533603737,2.98777501156548
Clec2d,9.28361629349771,9.39785467427319,10.7886499051012,10.6490966658396,10.6896367349224,10.7146655316463,6.41338905504326,8.45439776333414,7.60456149388362,8.64126610186577
Clec4a3,3.85423776016299,3.85829693847436,4.16190660129363,5.00295630836104,3.73321740561751,3.27561766141783,3.4989585017263,3.82838823698248,3.15490161146391,3.67249189604393
Clec4e,3.480743830883,3.35972206656931,4.23817914262013,3.64822819064087,4.14107976259795,3.76283387077726,3.77161228867141,3.48790362492492,3.35972206656931,3.28411658376744
Clec4n,3.96863906012704,4.34261396659276,5.0296641897363,5.00202315166579,4.56536783283097,4.53364822776416,3.98549192592754,4.13210101590715,3.610060129857,4.38160579720142
Clic5,3.49244467249064,3.46063864734912,3.37736586061261,3.54315435427005,3.70806209216696,3.25574060241874,3.50947401393195,3.74741627129236,3.16896722625494,3.54315435427005
Clip1,5.41971599882513,5.55307140949229,5.32597622635658,5.4491365943966,5.24184138275347,5.73118591211527,5.90902377992407,7.21547587038217,5.24561505755973,6.97905457078042
Clps,3.17811441737057,2.86876520762332,3.35330896566698,2.97579842350396,3.4368908440057,3.09407931810442,2.89209175110954,2.87137662638706,2.60303434786673,2.97706901119374
Cmpk2,7.26850321492262,7.17961702379963,6.88285652761698,6.88501108240397,7.40760770474423,6.50435691646649,4.74409051446229,8.43847795670921,5.3780592508064,7.8906932496426
Cndp1,2.98499612530676,2.94884720035085,3.03153522325431,2.99412303145297,3.03964624669914,2.99050487771265,2.98622990297997,3.25539305597109,3.32541241770184,3.0417460488083
Cnksr1,4.02039804111758,3.78638916528254,4.29616256277502,4.26063642735903,4.33234336741288,4.02503900223464,3.46948887010439,3.84682797606364,3.93362539321152,3.74027381661947
Cnpy2,4.16257084090076,4.60977158761628,4.49429222468176,4.32397036524357,4.12970048964615,4.43410845984681,3.66976371177034,4.17850688337535,4.40038765916895,4.33634917249763
Col1a1,4.19456402255589,4.35303597653628,3.73791889321587,4.31362724384302,4.21614471019579,4.00189005969531,4.13039936958948,3.86451578277915,3.6445340966373,3.91399320016059
Col23a1,5.19556246288237,5.03955685351407,4.54274926965845,4.59655361734787,4.55988193298835,5.29096437998743,3.62064478919462,4.84635675385985,4.05907214257445,4.86027322809193
Colec10,2.8868956324362,3.23534805960581,2.86155492677642,3.12349475287206,2.82008467606936,2.90469319359956,2.5209328751198,2.78490404159924,2.90342512896795,2.79415757065912
Commd2,2.99647150468452,2.87049167427171,3.05675963030453,3.31403222585761,3.27569892030052,3.16492494831573,3.32915159462522,3.56571872664133,3.72747984793379,3.54710668190438
Cps1,3.29926798227842,3.42813106037719,3.7743875895557,3.93316206302379,3.82340352317155,3.76202974006479,3.78657261342513,4.00717295894791,4.38821404601504,3.93030344397858
Crhbp,3.5508132653877,3.58050143781717,3.67702400636451,3.3215324100317,3.45956925948645,3.53208939647452,3.62530922214705,3.24394632821304,3.23909913963877,3.14729290169652
Crygb,3.61293789969396,3.85945793917641,3.68484968830974,3.62711397544097,3.65707110485732,3.89436823633983,3.88927600078729,3.56694681405814,3.37839089680239,3.60216166540628
Cthrc1,4.31877303262369,3.80061398754493,4.29483874652533,4.18741137215115,4.23227892373613,3.92879493757281,4.13822112251394,3.80297961012698,3.64881304462678,4.06094324395297
Ctsc,3.85292005003796,4.13496957647997,4.46296784074342,4.14378642373784,4.7949989779961,4.22031263061826,4.0950294017951,3.89385954242484,3.66287018089739,3.84046008029992
Ctsh,6.55228508276506,6.56888888963396,9.39858623977024,10.7186255558628,7.28996873024779,5.70671629344798,4.9583457893565,5.33190352329822,4.11946456093825,5.45380472432822
Ctsl,4.75044417353484,4.97101684198157,4.42021058050294,5.0042334704636,4.79862034042536,4.82461739830115,4.06410387445448,4.88069431443116,4.59460184402283,4.3989226235107
Ctsll3,3.85139434947514,3.73523854123787,4.00491247071296,3.75233215392314,3.83859643930552,3.61441451892853,3.20581236140676,3.40345033029117,3.56806336176386,3.21154745772379
Ctso,6.37918612651075,6.3356371807386,6.21279503574872,6.476210545165,7.3770458444815,7.1454098459635,4.62270423561648,6.9420610444414,5.1421182545806,7.30915104651702
Cux1,5.87694863500328,5.98019067273966,5.92738455664557,6.00713538595728,5.90405852765802,5.88926589189601,5.18090412337321,5.67620287819427,5.82358896301196,5.94858346241763
Cx3cl1,5.06209411587341,5.13602891077281,4.28666425594844,4.23630507238714,4.24873660423912,4.33348862815142,4.3610561032623,4.0018699303655,3.86044863241337,3.99039924167579
Cxcl13,4.37316427773722,4.92674943676805,4.80643134650318,4.74605774341356,4.77917715618096,5.00645353046599,7.15364113160596,4.69478695149158,5.31102279699962,4.31209430622905
Cxcl3,3.04400090483459,2.96906620066774,3.40596880869606,2.95095530800929,2.97199116569402,3.05328522292454,3.98014064263066,2.75259230837821,3.48557554682046,2.84799128504833
Cxcl9,4.06930229078842,4.00317219563908,4.29974589871096,4.03867471191397,3.97014866826461,3.93620837589459,4.10030226770755,3.92884238594533,3.68838934508112,3.9511500693492
Cxcr5,9.59394337740921,9.92988131193346,9.44959635189248,10.3698729437944,7.28495527784829,6.24970679346072,5.62880843703808,6.1301875635722,4.92096099911071,6.02765048601458
Cyb561d1,6.07831903374671,6.238160528928,6.06776544341381,6.13211888416794,6.74215295368212,6.67259586511723,5.40420762980253,6.38545474521702,4.78976013583669,6.45461827495695
Cyp20a1,3.32509761112691,3.44514648337887,3.76595447121383,3.73412265366892,3.76731195085766,3.73625466283952,4.88333446539594,3.76356248209812,4.30301654591654,3.97093388658465
Cyp2d13,3.81749394135259,3.8924512661696,3.25306008025868,3.31831397293212,3.59932026371151,3.41867191077822,3.81849678575474,3.62981257453235,3.44849921589007,3.7747881877481
Cyp2d22,5.16303753054165,5.22844929128816,4.92743208042209,5.30441722380981,6.26337477743307,6.149995218099,3.68393176712259,6.55533577208333,4.196595018406,6.64230476845074
Cyp3a11,2.96174617568121,3.17964396065577,3.48394209377947,3.74285204325887,3.43098115985464,3.54724854434724,3.90716458404502,3.49199261971675,3.39099196545212,3.51439305322057
Cyp4f18,5.11385527837725,4.73272723655245,4.98635691269761,5.02586635238049,5.13047556655551,4.57544477662268,4.55172470519644,4.53434003678678,4.13477315660864,4.61680790591055
Cyp7a1,3.62322318886571,3.8882530949889,3.51720398117161,3.24185288488344,3.6013587179456,3.64102250070873,3.39388366788857,3.59230294885442,3.8679715994457,3.44055725209532
Cys1,4.89032498535652,4.85201738507699,4.8819989471888,4.86760537318717,4.20839338346972,4.65484622262739,4.147697512477,4.15584723624136,3.76991554880006,3.907724449924
Cystm1,4.72806910706013,4.55511238776092,5.14228665628348,4.96628483678191,4.83431577831064,5.16590761071827,5.3195167196274,4.69930076859193,4.78107956734275,4.98463944845761
Cyth1,4.83645850478126,5.10298023214063,4.69123985842598,4.88450184060622,5.1411101289583,5.43489633971443,3.91152403570611,4.73604521172901,4.36480747595461,4.48468258034873
Ccser1,3.53517620992572,3.57922907925392,3.38141025745862,3.42750546891775,3.42389675199694,3.72985187889745,4.40485242894298,3.40930671022412,5.18228651151288,3.19665296400637
Csf2,4.92664215891082,4.81215548617798,6.24635397815351,6.50048318073514,4.94129190062985,5.0256639030582,9.41886471472996,4.90909117771461,8.10726837583276,4.58868630203578
Cstad,6.15565386827734,6.19522570160566,5.73437249483412,6.48724500319904,5.80998582713157,6.17356304026549,4.19665805994549,5.39682937445021,4.69210294880833,5.90577707027346
D10Bwg1379e,3.0147758447312,3.00561947684955,3.07350789537151,3.24804249001722,2.8955854192798,3.08954055331421,5.53626245212116,2.88153145098442,6.45292218016111,2.83146828143602
D10Ertd761e,3.15364511532754,3.06912097185092,3.67648916932789,3.55473708350531,3.99386178128626,3.5292981296964,3.97915511873405,4.11551484646667,3.50129399538765,4.45674253110495
D16Ertd6e,4.58170001969133,4.50443288322214,4.48183105389533,4.56038473447207,4.41465853670464,4.36073665251947,4.24049044570823,4.38897707190863,4.91682608027689,4.7768630743373
D16Ertd780e,5.74928321234622,5.87449162751079,6.10078946353223,5.74808961879629,5.50626720114954,5.90788050553054,5.12556620636607,5.34993661472338,5.7650278762685,5.00958314861656
D1Ertd705e,3.5008850496729,3.49829332404368,4.16008554373789,3.37852298410042,3.35423646180536,3.47272396758555,3.55931338121067,3.4100285612069,3.07799983741276,3.1320415240555
D330040H18Rik,3.10774822027761,2.89512600998718,3.01569468701462,3.78781109478816,3.10774822027761,3.06822981165385,5.16675153945396,3.03585415959931,4.38218349175881,3.05201763006922
D3Ertd751e,4.28965005733559,4.43220742660698,4.68787793882413,4.57160528331474,4.4408940824753,4.68415712891317,4.9295928082602,4.40645976433067,4.01378085947347,4.06476051571751
D4Ertd117e,4.39280692065672,4.10862142867624,3.95772917514408,4.25412195632484,3.6527204465724,4.48212243711247,4.35528862758861,4.30301654591654,3.91790792785499,4.5263684283934
D530031A16Rik,3.64778822164071,3.56944584513977,4.57098975259735,4.11331017935616,4.39989881561318,4.03066843444539,4.83542452868185,4.25458286967391,4.36004573057835,4.2616001189285
D5Ertd121e,3.66927054783824,3.83726637004325,4.19434410382254,4.15979785434164,4.58540908301377,4.66432466849895,3.31485176383769,5.14518567958175,3.79945406510029,5.35402907327586
D8Ertd317e,5.55648569810255,5.20217940875069,5.07782662224533,5.06234308455286,4.73585797935696,5.11402747632775,4.52659591968836,5.29891070185286,5.19735495243903,5.88313867912222
D8Ertd575e,2.75618992245071,3.02409983863152,2.89567960806331,3.02163174405635,2.97645538853162,2.86077902041931,2.87522807579226,3.56613296688031,3.20143376902745,3.42138689944706
Dach1,3.58119630688638,3.66808479998149,3.69769986556679,3.9464244790338,4.05943660629084,3.83087375016012,3.8713752819107,3.80460938178869,3.35547631584883,3.8004059597348
Dbn1,4.4879456588336,4.653377199314,4.72840465092835,4.51954123946428,4.52223101269026,4.43994811559466,4.11102421802948,4.25845197214277,4.67501320030839,4.16218081338228
Dcdc2b,6.05891285243629,5.95057585008246,5.75465524954015,5.82867481012678,6.36937957006509,6.48398062837247,5.46560844378701,5.97691358867421,4.59973960741545,5.96671515483328
Dclk1,3.56445956123627,3.48302149940121,3.91615142365277,3.73835941870629,3.60465726700198,3.68234873302789,7.21119907415667,3.47009596473002,6.04677001702019,3.49026772999815
Ddx39,2.93416218327548,2.96105188546374,3.43989096473533,3.31075768972298,3.42647011823048,3.40020946959892,3.52786635894337,3.40703946141573,3.96128761636778,3.11427842970163
Ddx46,7.36880192615749,6.98593335719997,7.10926945539355,6.89190495305347,6.27993789191538,6.80072860603831,6.82834192383316,8.16007346513565,6.02524034168882,8.10499067002762
Ddx54,4.08448034756374,4.18798959589184,4.25330379407704,4.13528741328429,4.42856676828242,4.17639891966513,5.20211031590637,5.31392416656144,4.66856651430825,5.35985513558385
Ddx58,6.39398718182413,6.06540891103301,6.29743932144543,6.04440627570934,6.92156180217748,6.76321263977328,4.95145345610889,6.56995524256957,4.31497059826107,6.47875594073142
Dennd1b,3.80392437729758,3.9810808255359,4.37652141194915,3.79985841010043,4.13162711349025,4.32657585426866,4.30689240544137,6.32657143560191,4.8518134551217,6.96297748180322
Dennd6a,5.15955970179753,5.12652698294597,5.25299527334893,5.50179225508912,5.24810196826167,5.49133676168832,4.85574777019778,5.17991263570915,5.50318390565135,5.24649041449292
Dgcr8,5.26507065881261,5.20224079136316,5.17441731554193,4.83502243471599,4.83131883936875,4.86733183729307,5.00429793289258,4.87340391354243,5.58986368325698,4.78986908957948
Dhdh,3.97394743337783,3.8701755792438,4.10691389591973,4.01154037313439,4.06122898082767,3.90203265209608,4.48631535010947,3.93620837589459,3.97394743337783,3.60856429281929
Dhrs7,4.28880687954572,4.31075787864652,4.52422057702631,4.02152627296306,4.05366718970905,4.30755366542704,4.13898403474847,4.09050359096808,3.7452276749018,3.91546821460518
Dhtkd1,2.97232678900707,2.93836002964069,3.47060106973527,3.85611257441431,3.89648652991474,3.71776167121511,3.37821793053425,4.05744256932663,3.9644972224373,3.42997788797298
Dio1,3.74751267285688,3.69507013417006,3.97332062129537,3.57663462749345,3.46939239364533,3.77976059102933,3.9158517666131,3.58316900425178,3.42789838400259,3.33552216987665
Dis3l2,4.12441705489709,3.7925613495294,3.49071869413945,4.12441705489709,3.84145961764532,3.55858538606144,3.43612730275108,4.43599631659016,3.96128761636778,4.21881539552328
Dkk3,5.94964763799661,6.06892525306129,5.25759930091124,5.05052404404001,5.23386629169391,5.18321658362185,4.67552178004675,4.99829733012432,5.21484473208007,5.24301816993724
Dll3,3.96029538834514,3.91678349197553,4.11881978276772,3.60975574140215,3.87636948477669,4.02875575882235,3.88510526876074,3.79059263429178,3.51486564121172,3.65315676002402
Dnah2,4.50784602451547,4.35528862758861,3.98192711164179,3.80996159672346,3.96081888021852,3.95565013935418,3.51936696679325,3.8607042161867,3.10460519709559,3.81983099553447
Dnajb5,6.72364685485997,6.71308418813238,6.85705082455545,7.14213064320839,7.70416636620735,7.89734957843183,7.12964238152076,6.8041650556526,6.45395877508128,6.56573200783858
Dnajc21,4.03386373872064,4.26966076809194,3.06400267499914,4.16744771563916,3.11313285373602,3.57338084508574,4.24474016591108,4.25072345969008,3.68445144530421,4.28103802697627
Dnajc3,6.31405433574715,6.39162486130289,5.89643772792764,5.91540863411739,6.20970169253265,6.05948466959042,3.41061330690448,4.40554426248661,3.79331036825921,4.26710363223352
Dnajc5b,5.31840631879664,5.05974362584331,5.12640338463266,5.38901412569456,5.41379043810302,5.49655730585862,6.22341155908702,4.83868162053073,5.64509270863311,4.8390682995355
Dnm1l,2.74999374443583,2.74999374443583,2.88906271909937,2.98611892855318,2.90206621987239,3.07877091200232,2.85225191800186,2.63809261451754,2.56790927055927,2.87318844683567
Dock3,4.07037669448794,3.64581493490778,4.19675552820773,3.63681548830689,3.90414548222495,3.93658879864617,4.27375632171496,4.35124845769386,3.84560910219775,3.95122778721883
Dpp4,6.65772406734324,7.00028563357626,5.76718214331322,6.48078968380314,6.7702586206972,6.0690141641538,4.26178785301033,6.65326129995201,4.8063667630028,6.66913642383299
Drp2,5.02021259968436,4.86141224611472,4.63391201731234,4.77932782207869,4.50799826493576,4.66432466849895,4.17923077703084,4.37711719865247,4.70789997674351,4.33783630237482
Dsc2,5.5176068127305,5.26205810925299,5.30874610807585,4.78274474476642,4.85296013755381,5.29695387052042,4.09298293112552,4.75869352812661,4.62107560802186,4.82526897493464
Dsg2,4.48244949628981,3.69061469208649,4.20718779208329,3.78938364241745,3.30336519146364,3.69067033295856,3.32691154521324,3.35002108953048,3.0204497463373,3.36741845515604
